Ensembl_ID	Preferred_name	Ensembl_HGNC	Ensembl_gene	Ensembl_UniProt_AC
9606.ENSP00000368566	ACSL6	{'ACSL6'}	{'ENSG00000164398'}	{'Q108M9', 'Q4G191', 'Q9UKU0', 'J3KPG3', 'Q86TN7', 'O94924', 'O95829', 'Q108N0'}
9606.ENSP00000368572	SAT1	{'SAT1'}	{'ENSG00000130066'}	{'Q6ICU9', 'P21673'}
9606.ENSP00000368589	GFOD1	{'GFOD1'}	{'ENSG00000145990'}	{'Q9NXC2', 'Q96JD4', 'Q5T058', 'Q9H5K2', 'A8E4L6'}
9606.ENSP00000368592	TTLL10	{'TTLL10'}	{'ENSG00000162571'}	{'Q5T2W5', 'Q5T2W4', 'B1AMF6', 'Q8N9X2', 'Q6ZVT0'}
9606.ENSP00000368605	ACOT9	{'ACOT9'}	{'ENSG00000123130'}	{'B7ZM94', 'B3KNC9', 'Q9Y305'}
9606.ENSP00000368612	VWA8	{'VWA8'}	{'ENSG00000102763'}	{'Q86YC9', 'O60310', 'Q5JTP6', 'A3KMH1', 'Q8N3E4', 'Q7Z6I9', 'Q5VW08'}
9606.ENSP00000368632	GATA3	{'GATA3'}	{'ENSG00000107485'}	{'P23771', 'Q5VWG8', 'Q5VWG7', 'Q96J16'}
9606.ENSP00000368637	SLC23A2	{'SLC23A2'}	{'ENSG00000089057'}	{'Q9UNU1', 'Q9UP85', 'Q8WWR4', 'B4DJZ1', 'Q96D54', 'Q9UGH3', 'Q92512'}
9606.ENSP00000368646	PRDX4	{'PRDX4'}	{'ENSG00000123131'}	{'Q6FHT3', 'Q13162'}
9606.ENSP00000368648	SLC30A6	{'SLC30A6'}	{'ENSG00000152683'}	{'Q6NXT4', 'Q96NC3', 'A5YM45', 'B7Z901', 'Q8N5C9'}
9606.ENSP00000368664	RGCC	{'RGCC'}	{'ENSG00000102760'}	{'Q9UL69', 'Q9H4X1', 'Q6NZ48'}
9606.ENSP00000368666	PTCHD1	{'PTCHD1'}	{'ENSG00000165186'}	{'Q96NR3', 'Q6P6B8', 'Q0IJ60', 'B4DQH0'}
9606.ENSP00000368667	DDX53	{'DDX53'}	{'ENSG00000184735'}	{'Q86TM3', 'Q0D2N2', 'Q6NVV4'}
9606.ENSP00000368678	AGRN	{'AGRN'}	{'ENSG00000188157'}	{'Q96IC1', 'Q5SVA2', 'Q7KYS8', 'Q5SVA1', 'Q8N4J5', 'Q60FE1', 'O00468', 'Q9BTD4'}
9606.ENSP00000368682	PHEX	{'PHEX'}	{'ENSG00000102174'}	{'Q13646', 'O00678', 'Q2M325', 'P78562', 'Q93032', 'Q99827'}
9606.ENSP00000368683	EDN1	{'EDN1'}	{'ENSG00000078401'}	{'P05305', 'Q96DA1'}
9606.ENSP00000368686	E2F4	{'E2F4'}	{'ENSG00000205250'}	{'A6NGR8', 'Q16254', 'Q15328', 'Q12991', 'B5BU56'}
9606.ENSP00000368688	LYRM7	{'LYRM7'}	{'ENSG00000186687'}	{'Q86Y68', 'A8MPQ9', 'Q5U5X0'}
9606.ENSP00000368698	HIVEP1	{'HIVEP1'}	{'ENSG00000095951'}	{'Q14122', 'Q5VW60', 'Q5MPB1', 'P15822', 'B2RTU3'}
9606.ENSP00000368699	ISG15	{'ISG15'}	{'ENSG00000187608'}	{'Q7Z2G2', 'Q96GF0', 'Q5SVA4', 'P05161'}
9606.ENSP00000368710	RASSF2	{'RASSF2'}	{'ENSG00000101265'}	{'Q17S06', 'Q53HD0', 'A6NIX9', 'A8K5Z3', 'Q6AHZ2', 'Q8IZA5', 'P50749'}
9606.ENSP00000368716	NAA16	{'NAA16'}	{'ENSG00000172766'}	{'Q6N069', 'Q8N5J3', 'Q8N870', 'Q6P2D5', 'B0QZ59', 'Q5VSP9'}
9606.ENSP00000368720	PLEKHN1	{'PLEKHN1'}	{'ENSG00000187583'}	{'Q494U2', 'Q9H0M7', 'Q494U1', 'Q5SV98'}
9606.ENSP00000368727	XDH	{'XDH'}	{'ENSG00000158125'}	{'P47989', 'Q4PJ16', 'Q16712', 'Q16681'}
9606.ENSP00000368737	TMEM170B	{'TMEM170B'}	{'ENSG00000205269'}	{'Q5T4T1'}
9606.ENSP00000368752	PRNP	{'PRNP'}	{'ENSG00000171867'}	{'Q27H91', 'Q8TBG0', 'Q5QPB4', 'P04156', 'Q15216', 'O60489', 'Q96E70', 'Q15221', 'P78446', 'Q9UP19'}
9606.ENSP00000368758	CTXN3	{'CTXN3'}	{'ENSG00000205279'}	{'B2RV32', 'D3DQ82', 'Q4LDR2'}
9606.ENSP00000368759	NEDD9	{'NEDD9'}	{'ENSG00000111859'}	{'Q5XKI0', 'A8MSJ9', 'Q5T9R4', 'G5E9Y9', 'Q14511', 'A8K9G7'}
9606.ENSP00000368761	ZNF827	{'ZNF827'}	{'ENSG00000151612'}	{'B7ZL52', 'Q7Z4S7', 'Q17R98', 'Q8N279'}
9606.ENSP00000368766	ADRA1D	{'ADRA1D'}	{'ENSG00000171873'}	{'Q9NPY0', 'P25100'}
9606.ENSP00000368767	ASPH	{'ASPH'}	{'ENSG00000198363'}	{'B4DIC9', 'F5H667', 'Q9NRI1', 'A6NHI2', 'Q8TB28', 'Q9Y4J0', 'Q9H291', 'A6NDF4', 'Q9NRI0', 'E5RGP5', 'Q6NXR7', 'B7ZM95', 'B4E2K4', 'Q12797', 'Q9H2C4'}
9606.ENSP00000368771	MUC3A	{'MUC3A'}	{'ENSG00000169894'}	{'O43418', 'Q9UN94', 'Q9H3Q7', 'O14651', 'O14650', 'A6NP22', 'Q6W763', 'Q02506', 'Q02505', 'O43421', 'Q9UN95', 'Q9UN93', 'Q9UKW9'}
9606.ENSP00000368793	MTRF1	{'MTRF1'}	{'ENSG00000120662'}	{'B4DG01', 'O75570', 'Q5T6Y5', 'Q8IUQ6'}
9606.ENSP00000368797	KBTBD7	{'KBTBD7'}	{'ENSG00000120696'}	{'Q8NB99', 'B5TZ86', 'Q5T6Y7', 'Q9H0I6', 'Q8WVZ9'}
9606.ENSP00000368798	MBTPS2	{'MBTPS2'}	{'ENSG00000012174'}	{'O43462', 'Q9UM70', 'Q9UMD3'}
9606.ENSP00000368799	KBTBD6	{'KBTBD6'}	{'ENSG00000165572'}	{'Q86V97', 'Q96MP6', 'Q8N8L0', 'Q5T6Y8', 'Q8NDM5'}
9606.ENSP00000368801	WBP4	{'WBP4'}	{'ENSG00000120688'}	{'B7Z4M2', 'O75554', 'Q32P29'}
9606.ENSP00000368805	GCM2	{'GCM2'}	{'ENSG00000124827'}	{'D3GDV6', 'O75603', 'Q5THN5'}
9606.ENSP00000368808	SMPX	{'SMPX'}	{'ENSG00000091482'}	{'Q9UHP9', 'B1AWX2'}
9606.ENSP00000368813	KLHL34	{'KLHL34'}	{'ENSG00000185915'}	{'Q8N239'}
9606.ENSP00000368814	CMTM1	{'CMTM1'}	{'ENSG00000089505'}	{'Q8IZ93', 'Q8IU83', 'Q8IU86', 'Q8IZ87', 'Q8IZ95', 'Q8IZ96', 'Q8IU76', 'Q8IZ94', 'Q96JC2', 'Q96JC3', 'Q8IU93', 'Q6PEV5', 'Q8IZ90', 'Q2PPY5', 'Q8IZ88', 'Q8IZ92', 'Q8IZ91', 'Q8IZ89'}
9606.ENSP00000368818	TOM1L2	{'TOM1L2'}	{'ENSG00000175662'}	{'B7Z2L7', 'Q6ZVM7', 'Q96M88', 'B7Z7F4', 'Q8TDE7', 'Q86V61'}
9606.ENSP00000368824	CNKSR2	{'CNKSR2'}	{'ENSG00000149970'}	{'B7ZLJ1', 'Q5JPN0', 'E7ESA4', 'O94976', 'B4DGR4', 'Q5JPK4', 'Q8WXI1', 'B9EG83', 'Q8WXI2'}
9606.ENSP00000368831	SNX2	{'SNX2'}	{'ENSG00000205302'}	{'Q597H6', 'B3KN44', 'O60749', 'O43650', 'Q9BTS8', 'B4DEK4', 'P82862', 'B7Z408', 'Q53XK8'}
9606.ENSP00000368835	YPEL5	{'YPEL5'}	{'ENSG00000119801'}	{'Q9D6M1', 'Q9Y3C9', 'Q8R174', 'Q9UMX7', 'D6W568', 'Q65Z97', 'P62699'}
9606.ENSP00000368856	NFX1	{'NFX1'}	{'ENSG00000086102'}	{'Q5VXW6', 'Q96EL5', 'Q9BXI1', 'A8K6H8', 'Q12986'}
9606.ENSP00000368872	INSC	{'INSC'}	{'ENSG00000188487'}	{'Q3C1V6', 'Q4AC95', 'Q4AC96', 'Q4AC97', 'Q4AC98', 'A0PJX5', 'Q1MX19', 'Q1MX18'}
9606.ENSP00000368876	FAM179A	{'FAM179A'}	{'ENSG00000189350'}	{'Q6ZUX3', 'Q6ZUF5'}
9606.ENSP00000368880	FOXO1	{'FOXO1'}	{'ENSG00000150907'}	{'Q5VYC7', 'O43523', 'Q12778', 'Q6NSK6'}
9606.ENSP00000368881	KIN	{'KIN'}	{'ENSG00000151657'}	{'O60870', 'B4DX32'}
9606.ENSP00000368884	RPS6KA3	{'RPS6KA3'}	{'ENSG00000177189'}	{'Q7Z3Z7', 'B2R9V4', 'Q4VAP3', 'Q59H26', 'P51812', 'Q5JPK8'}
9606.ENSP00000368887	PAK1IP1	{'PAK1IP1'}	{'ENSG00000111845'}	{'Q9NWT1', 'Q96T87', 'Q5T4J2', 'Q96QJ8'}
9606.ENSP00000368908	LHFP	{'LHFP'}	{'ENSG00000183722'}	{'Q96SH5', 'Q53FC0', 'B2R7M2', 'Q9Y693'}
9606.ENSP00000368917	GCNT2	{'GCNT2'}	{'ENSG00000111846'}	{'Q5T4J1', 'Q06430', 'Q5W0E9', 'Q6T5E5', 'Q8NFS9', 'Q8N0V5'}
9606.ENSP00000368920	NHLRC3	{'NHLRC3'}	{'ENSG00000188811'}	{'Q5JS37', 'B2RTZ2', 'B4DTL0', 'Q69YI9'}
9606.ENSP00000368924	TFAP2A	{'TFAP2A'}	{'ENSG00000137203'}	{'Q13777', 'P05549', 'Q5TAV5', 'Q8N1C6'}
9606.ENSP00000368927	EIF1AX	{'EIF1AX'}	{'ENSG00000173674'}	{'P47813', 'Q0VGC2', 'B2R5U5', 'Q5JPS5', 'Q5JPS6'}
9606.ENSP00000368931	CCDC112	{'CCDC112'}	{'ENSG00000164221'}	{'Q6A334', 'Q8NEF3'}
9606.ENSP00000368952	STOML3	{'STOML3'}	{'ENSG00000133115'}	{'B4E285', 'Q5JS35', 'Q8TAV4'}
9606.ENSP00000368959	REEP5	{'REEP5'}	{'ENSG00000129625'}	{'B7Z681', 'Q00765', 'D3DT04', 'Q9BWH9', 'Q5QGT0', 'Q04198'}
9606.ENSP00000368964	MAP7D2	{'MAP7D2'}	{'ENSG00000184368'}	{'B9EGC7', 'Q6PIC7', 'Q5JPS7', 'Q8N792', 'Q5EBN1', 'Q96T17', 'B7Z3S7', 'C9JMA4', 'C9JYW0', 'B7Z2J8'}
9606.ENSP00000368965	HGSNAT	{'HGSNAT'}	{'ENSG00000165102'}	{'B4E2V0', 'Q68CP4'}
9606.ENSP00000368966	TRPC3	{'TRPC3'}	{'ENSG00000138741'}	{'A7VJS1', 'Q15660', 'Q5G1L5', 'Q52M35', 'O00593', 'Q13507', 'E9PCJ9'}
9606.ENSP00000368970	UFM1	{'UFM1'}	{'ENSG00000120686'}	{'Q9NZF2', 'Q5VXS0', 'Q9CPX2', 'Q14346', 'Q6IAG6', 'P61960'}
9606.ENSP00000368976	KIFC3	{'KIFC3'}	{'ENSG00000140859'}	{'A8K6S2', 'B7Z484', 'Q59G19', 'Q8IUT3', 'O75299', 'Q9BVG8', 'Q49A29', 'Q49AQ0', 'Q96HW6'}
9606.ENSP00000368981	SLC35B3	{'SLC35B3'}	{'ENSG00000124786'}	{'Q9H1N7', 'Q1XH11', 'Q9Y308', 'Q7Z662', 'A6NKX9', 'Q6MZJ0'}
9606.ENSP00000368982	KATNB1	{'KATNB1'}	{'ENSG00000140854'}	{'A6NCG6', 'O60620', 'Q9BVA0'}
9606.ENSP00000368984	EXOSC9	{'EXOSC9'}	{'ENSG00000123737'}	{'Q4W5P5', 'Q86Y48', 'Q12883', 'Q86Y41', 'Q06265'}
9606.ENSP00000368986	OR6C65	{'OR6C65'}	{'ENSG00000205328'}	{'B2RNH9', 'A6NJZ3'}
9606.ENSP00000368987	OR6C75	{'OR6C75'}	{'ENSG00000187857'}	{'A6NL08'}
9606.ENSP00000368989	OR6C3	{'OR6C3'}	{'ENSG00000205329'}	{'Q9NZP0'}
9606.ENSP00000368990	OR6C1	{'OR6C1'}	{'ENSG00000205330'}	{'B2RNM0', 'Q96RD1'}
9606.ENSP00000368994	ARHGAP44	{'ARHGAP44'}	{'ENSG00000006740'}	{'A8MQB2', 'Q9Y4Q4', 'Q7Z5Z7', 'O75160', 'A6NCP5', 'Q17R89'}
9606.ENSP00000369009	CXorf23	{'CXorf23'}	{'ENSG00000173681'}	{'Q6ZS60', 'Q5VSN1', 'A2AJT9', 'Q5VSM7', 'Q8N1W7', 'A1A4E8'}
9606.ENSP00000369014	NDNF	{'NDNF'}	{'ENSG00000173376'}	{'Q9H5P7', 'Q6UWE5', 'Q8TB73', 'A8K0Q0'}
9606.ENSP00000369017	INSL3	{'INSL3'}	{'ENSG00000248099'}	{'Q3KPI5', 'Q9UEA2', 'B4DZ72', 'Q9UPH6', 'Q6YNB5', 'P51460', 'Q3KPI6', 'G3XAG0'}
9606.ENSP00000369027	TRPC4	{'TRPC4'}	{'ENSG00000133107'}	{'Q96P03', 'Q9UIB2', 'Q15721', 'B1ALE2', 'Q96P04', 'Q9UIB1', 'B1ALE1', 'B1ALE0', 'Q9UIB0', 'Q3SWS6', 'Q9UBN4', 'Q96P05'}
9606.ENSP00000369038	EEF1E1	{'EEF1E1'}	{'ENSG00000124802'}	{'C9JLK5', 'Q5THS2', 'O43324'}
9606.ENSP00000369042	IPO7	{'IPO7'}	{'ENSG00000205339'}	{'O95373', 'Q9H177', 'B2R786', 'A6NNM5', 'Q9NTE3', 'Q1RMF7'}
9606.ENSP00000369045	SPINK4	{'SPINK4'}	{'ENSG00000122711'}	{'O60575', 'Q2YDT7'}
9606.ENSP00000369050	CYP1A1	{'CYP1A1'}	{'ENSG00000140465'}	{'A4F3V9', 'A4F3W0', 'P04798', 'Q53G18'}
9606.ENSP00000369055	B4GALT1	{'B4GALT1'}	{'ENSG00000086062'}	{'Q14523', 'P15291', 'Q12909', 'Q14509', 'Q12911', 'B2R710', 'Q12910', 'Q14456', 'D3DRL2'}
9606.ENSP00000369071	POSTN	{'POSTN'}	{'ENSG00000133110'}	{'Q8IZF9', 'Q5VSY5', 'C0IMJ4', 'Q15063', 'F5H628', 'Q15064', 'Q29XZ0', 'D2KRH7', 'C0IMJ2', 'C0IMJ1', 'B1ALD8', 'Q3KPJ5'}
9606.ENSP00000369075	CENPB	{'CENPB'}	{'ENSG00000125817'}	{'P07199', 'Q96EI4'}
9606.ENSP00000369080	SPEF1	{'SPEF1'}	{'ENSG00000101222'}	{'D3DVY0', 'Q5JX78', 'A5YM71', 'Q9Y4P9'}
9606.ENSP00000369081	TXNDC5	{'TXNDC5'}	{'ENSG00000239264'}	{'Q8TCT2', 'Q8NBS9', 'B2RDM2', 'Q8ND33', 'Q5TCQ0', 'Q9BVH9'}
9606.ENSP00000369099	ADPRM	{'ADPRM'}	{'ENSG00000170222'}	{'Q3LIE5', 'Q9BVD4', 'A8K9B4', 'Q9NRU8', 'D3DTS4'}
9606.ENSP00000369126	CSNK1A1L	{'CSNK1A1L'}	{'ENSG00000180138'}	{'Q8N752', 'Q5T2N2'}
9606.ENSP00000369127	DNAJA1	{'DNAJA1'}	{'ENSG00000086061'}	{'Q5T7Q0', 'Q86TL9', 'P31689'}
9606.ENSP00000369129	DSP	{'DSP'}	{'ENSG00000096696'}	{'B2RTT2', 'O75993', 'P15924', 'Q9UHN4', 'Q14189', 'D7RX09'}
9606.ENSP00000369131	SIN3B	{'SIN3B'}	{'ENSG00000127511'}	{'Q68GC2', 'Q2NL91', 'Q6P4B8', 'Q9BSC8', 'Q8TB34', 'O75182'}
9606.ENSP00000369134	PDHA1	{'PDHA1'}	{'ENSG00000131828'}	{'B7Z3T7', 'Q9NP12', 'B7Z3X5', 'B2R5P7', 'Q5JPT8', 'Q9UBJ8', 'A5YVE9', 'Q9UNG4', 'P08559', 'Q53H41', 'Q9UNG5', 'Q9UBU0'}
9606.ENSP00000369146	MT1M	{'MT1M'}	{'ENSG00000205364'}	{'Q8N339', 'Q8TDN3'}
9606.ENSP00000369154	SMAD9	{'SMAD9'}	{'ENSG00000120693'}	{'O14989', 'A2A2Y6', 'O15198', 'Q5TBA1'}
9606.ENSP00000369157	OR10A4	{'OR10A4'}	{'ENSG00000170782'}	{'B2RNP5', 'Q9H209', 'Q96R20', 'B9EH36'}
9606.ENSP00000369162	RIOK1	{'RIOK1'}	{'ENSG00000124784'}	{'Q9BRS2', 'Q96NV9', 'Q8NDC8', 'B2RB28'}
9606.ENSP00000369176	NDUFB6	{'NDUFB6'}	{'ENSG00000165264'}	{'O95139', 'A8K0Y7', 'Q6IB84', 'Q5VYT2'}
9606.ENSP00000369198	GPR64	{'GPR64'}	{'ENSG00000173698'}	{'Q8IZP4', 'B1AWB7', 'O00406', 'Q8IZE5', 'Q8IZE6', 'Q8IWT2', 'Q8IZE7', 'Q14CE0', 'B1AWB4', 'B1AWB6', 'Q8IZP3', 'Q8IZP9', 'Q8IZE4', 'B1AWB3'}
9606.ENSP00000369210	SOHLH2	{'SOHLH2'}	{'ENSG00000120669'}	{'Q8TC74', 'Q9NX45', 'B4DX90', 'Q96QX4', 'Q5EGC3'}
9606.ENSP00000369213	DDX58	{'DDX58'}	{'ENSG00000107201'}	{'Q5VYT1', 'Q5HYE1', 'A2RU81', 'Q9NT04', 'O95786'}
9606.ENSP00000369217	ARIH1	{'ARIH1'}	{'ENSG00000166233'}	{'Q9Y4X5', 'O76026', 'B2R6U3', 'Q9H3T6', 'Q9UEN0', 'Q9UP39'}
9606.ENSP00000369238	ADAM32	{'ADAM32'}	{'ENSG00000197140'}	{'Q8TC42', 'Q8TC27'}
9606.ENSP00000369251	MAB21L1	{'MAB21L1'}	{'ENSG00000180660'}	{'Q13394', 'Q6I9T5'}
9606.ENSP00000369257	RPGRIP1L	{'RPGRIP1L'}	{'ENSG00000103494'}	{'Q9Y2K8', 'A0PJ88', 'Q68CZ1'}
9606.ENSP00000369268	CNGA4	{'CNGA4'}	{'ENSG00000132259'}	{'Q8IV77'}
9606.ENSP00000369270	RREB1	{'RREB1'}	{'ENSG00000124782'}	{'Q86SU2', 'O75567', 'Q5VYB2', 'Q92766', 'O75568', 'A2RRF5', 'Q6BEP5', 'Q6BEP6', 'Q9Y474', 'E2GM80', 'Q6BEP8', 'E2GM81'}
9606.ENSP00000369274	PHKA2	{'PHKA2'}	{'ENSG00000044446'}	{'Q9UDA1', 'P46019', 'Q6LAJ5', 'Q7Z6W0', 'A8K1T1', 'Q96CR3'}
9606.ENSP00000369286	LY86	{'LY86'}	{'ENSG00000112799'}	{'O95711', 'Q9UQC4'}
9606.ENSP00000369291	LETM2	{'LETM2'}	{'ENSG00000165046'}	{'Q8NCR2', 'A6NMG3', 'Q96LL1', 'Q2VYF4'}
9606.ENSP00000369292	SAMD9	{'SAMD9'}	{'ENSG00000205413'}	{'Q8IVG6', 'Q5K651', 'A2RU68', 'Q5K649', 'Q6P080', 'Q9NXS8', 'Q75N21'}
9606.ENSP00000369293	IL2RA	{'IL2RA'}	{'ENSG00000134460'}	{'Q5W007', 'P01589'}
9606.ENSP00000369299	TRIM22	{'TRIM22'}	{'ENSG00000132274'}	{'Q05CQ0', 'Q15521', 'Q8IYM9'}
9606.ENSP00000369314	GLRX	{'GLRX'}	{'ENSG00000173221'}	{'Q6ICT1', 'Q3KQS1', 'P35754', 'B2R4L2'}
9606.ENSP00000369317	KRT6A	{'KRT6A'}	{'ENSG00000205420'}	{'P02538', 'A4QPC1', 'Q6NT67', 'Q08AR4', 'P48667', 'Q96CL4'}
9606.ENSP00000369318	RHOBTB3	{'RHOBTB3'}	{'ENSG00000164292'}	{'A8K1W9', 'O94955', 'Q8IW06', 'A0PJA4'}
9606.ENSP00000369320	RS1	{'RS1'}	{'ENSG00000102104'}	{'O15537', 'Q0QD39'}
9606.ENSP00000369325	CDKL5	{'CDKL5'}	{'ENSG00000008086'}	{'Q9UJL6', 'Q8IYC7', 'Q5H985', 'Q14198', 'G9B9X4', 'O76039'}
9606.ENSP00000369328	LINGO2	{'LINGO2'}	{'ENSG00000174482'}	{'B2RPM5', 'A8K4K7', 'Q7L985', 'Q6ZMD0'}
9606.ENSP00000369335	FBXO18	{'FBXO18'}	{'ENSG00000134452'}	{'Q96SW7', 'Q96K67', 'Q8NFZ0', 'Q5JVB1', 'Q8N586', 'Q7Z4Q6', 'Q5JVB0', 'Q9UFB2', 'Q7Z4R0', 'Q8N1P5', 'Q96E82'}
9606.ENSP00000369344	GPR150	{'GPR150'}	{'ENSG00000178015'}	{'Q8NGU9'}
9606.ENSP00000369346	ARSK	{'ARSK'}	{'ENSG00000164291'}	{'Q3ZCW3', 'Q8N3Q8', 'Q6UWY0', 'A2BDE3', 'B4E1I4'}
9606.ENSP00000369349	KRT81	{'KRT81'}	{'ENSG00000205426'}	{'Q14533', 'Q9BR74', 'Q17R48', 'Q16274', 'Q8WU52', 'Q14846'}
9606.ENSP00000369371	EQTN	{'EQTN'}	{'ENSG00000120160'}	{'Q5TCU1', 'B7ZMK1', 'Q9NQ60', 'B2RPB3', 'Q96L22'}
9606.ENSP00000369372	BEND2	{'BEND2'}	{'ENSG00000177324'}	{'Q4V9S2', 'Q8NDZ0', 'Q5JXE5', 'E9PFY2'}
9606.ENSP00000369373	TRIM5	{'TRIM5'}	{'ENSG00000132256'}	{'Q9C035', 'Q2V6Q6', 'Q9C033', 'Q2MLX1', 'Q2MLW6', 'Q2MLY4', 'Q2MLW7', 'Q8WU46', 'Q2MLW4', 'Q2MLX3', 'Q2MLV8', 'Q2MLW3', 'Q9C032', 'G3GJY1', 'Q2MLX2', 'A8WFA8', 'Q9C034', 'D3DQS9', 'D3DQS8', 'Q2MLY3', 'Q2MLV9', 'Q6GX26', 'Q2MLX5', 'Q96SR5', 'A6NGQ1', 'Q2MLW1', 'Q2MLV4', 'Q9C031'}
9606.ENSP00000369375	TEK	{'TEK'}	{'ENSG00000120156'}	{'A8K6W0', 'D3DRK5', 'Q5TCU2', 'B4DHD3', 'Q02763', 'Q8IV34', 'B4DH20', 'E7EWI2'}
